col,word,df,tf
3937,경향신문,3,3
3938,경험,9,9
3939,경희대,2,2
3940,계기,21,22
3941,계보,2,2
3942,계속,4,4
3943,계속된,2,2
3944,계약,48,53
3945,계약해,4,4
3946,계열,19,19
3947,계정,13,13
3948,계획,11,11
3949,고가,5,5
3950,고객,4,4
3951,고교,2,2
3952,고등래퍼3,4,4
3953,고등래퍼4,2,2
3954,고려대,10,10
3955,고려대의료원,2,2
3956,고려대학교,3,3
3957,고령,2,2
3958,고마워,2,2
3959,고마웠습니,6,6
3960,고막남친,2,2
3961,고맙,2,2
3962,고민,2,2
3963,고백,4,4
3964,고베,12,13
3965,고별,7,7
3966,고성,2,2
3967,고양,11,11
3968,고양시,2,2
3969,고양아람누리,3,3
3970,고양종합운동장,12,12
3971,고운세상코스메틱,3,3
3972,고인,2,2
3973,고잉,3,3
3974,고정,34,39
3975,고척돔,2,2
3976,고척스카이돔,8,8
3977,고통받,2,2
3978,고향,35,36
3979,고향사랑기부금,2,2
3980,고향사랑기부제,3,3
3981,고향인,18,18
3982,곡까지,2,2
3983,곡들,7,7
3984,곡에,5,5
3985,곡으,7,7
3986,곡은,12,12
3987,곡을,19,20
3988,곡의,5,5
3989,곡이,19,19
3990,골드,11,12
3991,골드미스,2,2
3992,골든,2,2
3993,골든디스크,11,11
3994,골든디스크어워즈,8,8
3995,골든스테이트,3,3
3996,골프,2,2
3997,공간,5,5
3998,공감,5,5
3999,공개,190,192
4000,공개됐,2,2
4001,공개됐다,3,3
4002,공개되,6,6
4003,공개되었,2,2
4004,공개되었으,2,2
4005,공개되지,2,2
4006,공개된,11,11
4007,공개될,2,2
4008,공개하,8,8
4009,공개한,5,5
4010,공개한다,4,4
4011,공개해,7,7
4012,공개했,8,8
4013,공개했다,9,9
4014,공개했으,6,6
4015,공공,4,4
4016,공공기관,2,2
4017,공동,33,35
4018,공략,6,6
4019,공로,6,6
4020,공백,9,9
4021,공생원,2,2
4022,공식,424,457
4023,공식색,2,2
4024,공식적,6,6
4025,공연,636,709
4026,공연시장,4,4
4027,공연에서,4,4
4028,공연이라,4,4
4029,공연이었,3,3
4030,공연이었다,2,2
4031,공연이자,2,2
4032,공연장,39,41
4033,공연장에서,2,2
4034,공연하,4,4
4035,공연한,4,4
4036,공연해,2,2
4037,공연했,3,3
4038,공연했다,5,5
4039,공연했으,6,6
4040,공영방송,2,2
4041,공유,12,12
4042,공유하,2,2
4043,공유했다,2,2
4044,공익,10,10
4045,공익광,2,2
4046,공익활동,2,2
4047,공주,2,2
4048,공중파,2,2
4049,공지,23,23
4050,공항,4,5
4051,과거,12,12
4052,과시,2,2
4053,과자,4,4
4054,과정,18,18
4055,과천,4,5
4056,관객,134,140
4057,관객들,37,37
4058,관객석,2,2
4059,관객수,3,3
4060,관계,9,9
4061,관계자,2,2
4062,관광,43,45
4063,관광객,11,12
4064,관광지,5,5
4065,관광청,2,2
4066,관람,11,11
4067,관람객,4,4
4068,관람평,2,2
4069,관람해,2,2
4070,관련해,2,2
4071,관리,5,5
4072,관방송,2,2
4073,관세청,3,3
4074,관심,25,25
4075,관중,5,5
4076,괄사,2,2
4077,광고,200,236
4078,광고계,4,4
4079,광고료,2,2
4080,광고모델,45,48
4081,광고비,3,3
4082,광고업계,2,2
4083,광명시,2,2
4084,광복,2,2
4085,광장,2,2
4086,광주,37,40
4087,광주광역시,2,2
4088,광화문,2,2
4089,괜찮아,6,7
4090,괴롭힘,2,2
4091,굉장히,2,2
4092,교감,4,4
4093,교류,7,7
4094,교민,3,3
4095,교복,2,2
4096,교수,2,2
4097,교차,6,6
4098,교통,2,2
4099,구간,4,4
4100,구곡,2,2
4101,구글,3,3
4102,구기자,2,2
4103,구독자,76,81
4104,구독자수,2,3
4105,구르미,2,2
4106,구름,4,4
4107,구매,13,13
4108,구매력,3,3
4109,구매자,3,3
4110,구미,2,2
4111,구분,2,2
4112,구사,2,2
4113,구성,9,9
4114,구성돼,2,2
4115,구성된,8,8
4116,구역,3,3
4117,구원자,2,2
4118,구조,14,14
4119,구찌,9,9
4120,구필수,3,3
4121,구하기,2,2
4122,구하지,2,2
4123,구현하,2,2
4124,구호,9,10
4125,국가,18,19
4126,국경,2,2
4127,국기,3,3
4128,국내,102,109
4129,국내외,15,15
4130,국립경기장,10,10
4131,국무총리,2,2
4132,국민,10,10
4133,국민가수,7,7
4134,국민은행,2,2
4135,국민투표,2,2
4136,국방부,2,2
4137,국어,2,2
4138,국적,6,6
4139,국제,15,15
4140,국제구호개발,2,2
4141,국제농업박람회,4,4
4142,국제적,6,6
4143,국회,2,2
4144,군주,4,4
4145,굳건한,2,2
4146,굿데,7,8
4147,굿즈,27,28
4148,궂은,2,2
4149,권은비,36,37
4150,권정열,6,6
4151,귀궁,3,3
4152,귀요미,2,2
4153,귀향,2,2
4154,귀환,3,3
4155,규모,86,92
4156,규정,2,2
4157,규현,5,6
4158,균형,2,2
4159,그가,8,8
4160,그간,3,3
4161,그날,2,2
4162,그냥,3,3
4163,그녀,12,13
4164,그는,4,4
4165,그대,13,13
4166,그동안,6,6
4167,그때,3,3
4168,그라운드,2,2
4169,그래,3,3
4170,그래미,2,3
4171,그래픽,2,2
4172,그랜드,3,3
4173,그랜드슬램,4,4
4174,그랬으면,2,2
4175,그럼,2,2
4176,그렇게,4,5
4177,그레,3,3
4178,그룹,241,256
4179,그룹들,3,3
4180,그룹명,7,7
4181,그룹으로,7,7
4182,그를,18,18
4183,그리,12,12
4184,그리움,4,4
4185,그리워,2,3
4186,그린,5,5
4187,그린노블클럽,2,2
4188,그의,45,45
4189,그저,2,2
4190,그중,2,2
4191,그해,10,10
4192,극복,3,3
4193,극본,2,2
4194,극심한,3,3
4195,극장,27,29
4196,극장가,2,2
4197,극장용,3,3
4198,극장판,3,3
4199,극중,3,3
4200,극찬,3,3
4201,근거,9,9
4202,근데,2,2
4203,근절,3,3
4204,근접,2,2
4205,근접했으,2,2
4206,근황,10,10
4207,글래스턴베리,3,3
4208,글로벌,196,214
4209,글로벌200,5,5
4210,글로벌판,2,2
4211,글이,4,4
4212,금수저,2,2
4213,금액,2,2
4214,금요일,2,2
4215,금융,3,3
4216,금융권,2,2
4217,금지,2,2
4218,금지곡,2,2
4219,금토드라마,4,4
4220,급상승,3,3
4221,급식봉사,2,2
4222,급증,4,4
4223,급증했,3,3
4224,급증했다,5,5
4225,긍정적,2,2
4226,기간,45,45
4227,기관,2,2
4228,기금,5,5
4229,기네스,10,12
4230,기네스북,3,3
4231,기념,104,104
4232,기념일,4,4
4233,기념일마,3,3
4234,기념하,3,3
4235,기념한,2,2
4236,기념해,42,42
4237,기념행사,2,2
4238,기능,2,2
4239,기능성,3,3
4240,기다려온,2,2
4241,기다려준,5,5
4242,기다렸,2,2
4243,기다리,3,3
4244,기다림,3,3
4245,기대,10,10
4246,기대감,11,11
4247,기대된,2,2
4248,기대된다,3,3
4249,기록,510,535
4250,기록돼,2,2
4251,기록됐,2,2
4252,기록되,2,2
4253,기록이,5,5
4254,기록이었,4,4
4255,기록이자,2,2
4256,기록적인,2,2
4257,기록하,17,17
4258,기록한,5,5
4259,기록함,7,7
4260,기록해,34,34
4261,기록했,32,33
4262,기록했다,24,24
4263,기록했으,22,22
4264,기립박수,2,2
4265,기반,27,27
4266,기본,2,2
4267,기부,111,131
4268,기부금,10,13
4269,기부문화,2,2
4270,기부액,3,3
4271,기부요정,2,2
4272,기부자,3,3
4273,기부하,18,18
4274,기부하기,3,3
4275,기부한,5,5
4276,기부해,7,7
4277,기부해왔,2,2
4278,기부했,6,6
4279,기부했다,4,4
4280,기부했으,16,16
4281,기사,237,239
4282,기사화,3,3
4283,기수,2,2
4284,기수별,2,2
4285,기수제,2,2
4286,기억,5,5
4287,기업,11,11
4288,기여,15,15
4289,기여하,4,4
4290,기여한,5,5
4291,기여했다,3,3
4292,기용,15,15
4293,기용되,2,2
4294,기용한,8,8
4295,기용해,12,12
4296,기용했,2,2
4297,기원,3,3
4298,기자회견,4,4
4299,기적,3,3
4300,기존,21,21
4301,기준,159,165
4302,기탁,3,3
4303,기탁하,5,5
4304,기회,6,7
4305,기획,12,12
4306,기획사,9,9
4307,기획한,5,5
4308,기후위기,2,3
4309,길을,2,2
4310,김도연,2,2
4311,김동률,11,14
4312,김범수,4,4
4313,김세정,11,14
4314,김연자,17,17
4315,김윤주,2,2
4316,김이나,2,2
4317,김재덕,6,7
4318,김재중,49,51
4319,김제,2,2
4320,김종국,2,2
4321,김준수,5,5
4322,김진호,3,3
4323,김진환,2,2
4324,김채원,2,2
4325,김천시,4,4
4326,김태우,2,2
4327,김태호,5,5
4328,김하온,3,3
4329,김해,3,3
4330,김혜수,2,2
4331,김호중,20,23
4332,김희철,2,2
4333,깊다,2,2
4334,깊은,7,7
4335,까르띠,6,6
4336,깜짝,19,20
4337,깨고,2,2
4338,꺼내,3,3
4339,꼬띠,4,4
4340,꼰대력,2,2
4341,꼰대인턴,3,3
4342,꼽아,2,2
4343,꼽았,4,4
4344,꼽으,2,2
4345,꼽혔,3,3
4346,꼽혔다,2,2
4347,꼽히,4,4
4348,꼽힌,12,12
4349,꼽힌다,2,2
4350,꽃이,2,2
4351,꾸몄,4,4
4352,꾸미,4,4
4353,꾸준한,12,12
4354,꾸준히,33,33
4355,꿈꾸,3,3
4356,꿈에,3,3
4357,끌어모으,2,2
4358,끌어올렸,2,2
4359,끌어올렸다,2,2
4360,끝까지,6,6
4361,끝난,2,2
4362,끝에,7,7
4363,끝으,3,3
4364,끝의,2,2
4365,나가,2,2
4366,나고야,3,3
4367,나눔,19,21
4368,나눔리더스클럽,2,2
4369,나눴,6,6
4370,나뉘어,2,2
4371,나는,18,19
4372,나는가수,3,3
4373,나도,2,2
4374,나라,5,6
4375,나란히,8,8
4376,나랑드사이,2,2
4377,나를,2,2
4378,나만봉,2,2
4379,나머지,2,2
4380,나무,4,4
4381,나무위키,98,102
4382,나무증권,2,2
4383,나서,4,4
4384,나선,6,6
4385,나선다,2,2
4386,나섰,15,15
4387,나얼,12,16
4388,나연,4,5
4389,나오,2,2
4390,나온,7,7
4391,나올,6,6
4392,나와,2,2
4393,나왔,18,19
4394,나왔다,2,2
4395,나의,19,19
4396,나이,4,4
4397,나이키,8,8
4398,나이트,2,2
4399,나인,3,3
4400,나잇,2,2
4401,나타나,3,3
4402,나타난,2,2
4403,나타났,5,5
4404,나타리,9,9
4405,나탈리,4,4
4406,나훈아,19,23
4407,나흘,2,2
4408,나흘간,2,2
4409,낙원,2,2
4410,낙점,2,2
4411,날씨,2,2
4412,날짜,3,3
4413,남겼,13,13
4414,남구,6,6
4415,남긴,3,3
4416,남녀,2,2
4417,남다른,3,3
4418,남매,2,2
4419,남미,6,6
4420,남성,19,19
4421,남아,2,3
4422,남아프리카공화국,2,2
4423,남았다,3,3
4424,남자,29,29
4425,남자들,5,5
4426,남주,2,2
4427,남친,2,2
4428,남편,10,10
4429,났다,2,2
4430,낭독,2,2
4431,낳는,2,2
4432,낳았,2,2
4433,내가,4,4
4434,내건,6,6
4435,내걸,2,2
4436,내게,3,3
4437,내고,2,2
4438,내내,9,9
4439,내년,3,3
4440,내레이션,3,3
4441,내려,2,2
4442,내리,2,2
4443,내셔널지오그래픽,2,2
4444,내에,2,2
4445,내용,9,9
4446,내일,13,13
4447,내한,9,9
4448,냈다,13,13
4449,냈던,2,2
4450,냉부해,2,2
4451,냉장고,4,5
4452,너는,4,4
4453,너무,9,10
4454,너와,3,3
4455,너의,4,4
4456,너희,2,2
4457,널리,2,2
4458,넓혔,18,18
4459,넓히,5,5
4460,넘게,15,15
4461,넘겨,7,7
4462,넘겼,9,9
4463,넘겼으,3,3
4464,넘기,8,8
4465,넘긴,8,8
4466,넘나드,8,8
4467,넘는,11,11
4468,넘어,32,32
4469,넘어서,12,12
4470,넘어선,14,14
4471,넘어섰,30,31
4472,넘어섰으,2,2
4473,넘었,10,10
4474,넘은,6,6
4475,넘치,3,3
4476,넛잡,2,2
4477,네덜란드,3,3
4478,네버랜드,2,2
4479,네버엔딩,3,3
4480,네이버,6,6
4481,네이버tv,2,2
4482,네이트,9,9
4483,네티즌들,6,6
4484,넥슨,7,7
4485,넷이즈,2,2
4486,넷플릭스,35,36
4487,년간,2,2
4488,노들섬,2,2
4489,노란색,4,4
4490,노래,44,46
4491,노래방,5,7
4492,노래비,4,4
4493,노래연습장,2,2
4494,노래하,4,4
4495,노인,2,2
4496,노천극장,4,4
4497,노출,17,17
4498,녹음,3,3
4499,녹화,3,3
4500,논란,33,33
4501,논스톱,2,2
4502,논의,3,3
4503,놀라게,5,5
4504,놀라운,12,12
4505,놀라운토요일,2,2
4506,놀면,25,28
4507,놀토,2,2
4508,농림축산식품부,2,2
4509,농심,3,3
4510,높다,5,5
4511,높았,4,4
4512,높았다,2,2
4513,높였다,3,3
4514,높은,24,24
4515,높음,3,3
4516,높이,2,2
4517,놓은,3,3
4518,누가,2,2
4519,누구,2,2
4520,누구나,2,2
4521,누구보,2,2
4522,누적,164,169
4523,눈물,24,24
4524,눈에,2,2
4525,뉴발란스,2,2
4526,뉴센,3,3
4527,뉴스,28,28
4528,뉴스룸,7,7
4529,뉴스인사이드,2,2
4530,뉴시스,5,5
4531,뉴욕,25,25
4532,뉴저지,3,3
4533,뉴진스,32,36
4534,뉴트리원,2,2
4535,느꼈,2,2
4536,느낌,3,3
4537,늘며,2,2
4538,늘어난,5,5
4539,늘어났,2,2
4540,늘었,3,3
4541,니오젠,2,2
4542,니혼tv,6,6
4543,닐슨코리아,2,2
4544,닛산,5,7
4545,닝닝,8,8
4546,다국,2,2
4547,다국어,2,2
4548,다국적,2,2
4549,다니엘,11,11
4550,다락음악회,3,3
4551,다루,12,12
4552,다룬,47,47
4553,다룸,6,6
4554,다뤄,3,3
4555,다뤄지,2,2
4556,다뤄질,3,3
4557,다뤘,11,11
4558,다르,2,2
4559,다른,24,25
4560,다만,2,2
4561,다방면,2,2
4562,다비치,27,27
4563,다비치코드,3,3
4564,다섯,9,9
4565,다수,150,151
4566,다시,36,37
4567,다양한,23,23
4568,다운로드,33,33
4569,다음,11,11
4570,다음날,3,3
4571,다음뉴스,12,12
4572,다음카페,3,3
4573,다이나믹,8,8
4574,다이나믹듀오,13,13
4575,다이브,3,3
4576,다이어트,7,8
4577,다졌,3,3
4578,다큐,4,4
4579,다큐멘터리,34,38
4580,다현,3,3
4581,다회차,2,2
4582,닥터지,8,8
4583,단가,2,2
4584,단계,4,4
4585,단골,2,2
4586,단국대학교,2,2
4587,단독,347,358
4588,단독공연,4,4
4589,단독콘서트,2,3
4590,단독투어,2,2
4591,단발,2,2
4592,단순,6,6
4593,단순한,2,2
4594,단숨,2,2
4595,단어,4,4
4596,단위,13,13
4597,단일,3,3
4598,단일앨범,2,2
4599,단찌,2,2
4600,단체,11,11
4601,달간,6,6
4602,달궜,2,2
4603,달궜다,2,2
4604,달도,2,2
4605,달러,24,30
4606,달려,2,2
4607,달려라,2,2
4608,달리,2,2
4609,달바,2,2
4610,달빛,3,3
4611,달성,67,69
4612,달성하,2,2
4613,달성한,13,13
4614,달성함,2,2
4615,달성해,6,6
4616,달성했,7,7
4617,달성했다,8,8
4618,달성했으,5,5
4619,달의,8,8
4620,달콤한,2,2
4621,달하,6,6
4622,달한,4,4
4623,달한다,5,5
4624,달해,4,4
4625,달했,18,18
4626,달했다,3,3
4627,담긴,4,4
4628,담당,2,2
4629,담았,5,5
4630,담았으,2,2
4631,담은,31,31
4632,당대,3,3
4633,당신,5,5
4634,당일,24,24
4635,당일에,2,2
4636,닻별,24,24
4637,대강당,2,2
4638,대거,4,4
4639,대결,3,3
4640,대구,60,65
4641,대구경북,2,2
4642,대구에서,2,2
4643,대구치맥페스티벌,3,3
4644,대군부인,4,4
4645,대규모,29,29
4646,대극장,3,3
4647,대기,2,2
4648,대기록,2,2
4649,대기업,4,4
4650,대기열,5,5
4651,대기획,5,5
4652,대놓,2,2
4653,대단,3,3
4654,대대적,3,3
4655,대대적인,2,2
4656,대동제,3,3
4657,대만,74,99
4658,대만달러,2,2
4659,대만에서,2,2
4660,대면,2,2
4661,대미,2,2
4662,대박,4,4
4663,대부분,2,2
4664,대비,45,47
4665,대사,6,6
4666,대상,54,55
4667,대성,9,9
4668,대세,5,5
4669,대신,5,5
4670,대응,6,6
4671,대전,21,24
4672,대중,14,14
4673,대중문화,4,4
4674,대중문화예술상,2,2
4675,대중음악,3,3
4676,대중음악사,4,4
4677,대중음악센터,3,3
4678,대중적,39,39
4679,대체,2,2
4680,대통령,14,15
4681,대파,3,3
4682,대표,22,22
4683,대표곡,18,18
4684,대표단,3,3
4685,대표적,2,2
4686,대표적인,2,2
4687,대표하,5,5
4688,대학,33,40
4689,대학교,3,3
4690,대학생,2,2
4691,대학축제,54,59
4692,대한민국,24,24
4693,대한적십자사,9,9
4694,대한체육회,3,4
4695,대형,62,62
4696,대홍기획,2,2
4697,대화,4,4
4698,대회,10,10
4699,대히트,2,2
4700,댄스,10,10
4701,댄싱퀸,3,3
4702,댄싱퀸즈,2,2
4703,댈러스,4,4
4704,댓글,7,8
4705,더마,4,4
4706,더모코스메틱,2,2
4707,더복력,3,3
4708,더블,12,12
4709,더빙,2,2
4710,더빙판,2,2
4711,더쇼,4,4
4712,더시즌즈,2,3
4713,더욱,2,2
4714,더팩트,2,2
4715,더팩트뮤직어워즈,2,2
4716,더페이스샵,2,2
4717,더하,2,2
4718,더했,2,2
4719,덕분,10,10
4720,데니안,3,3
4721,데님,5,5
4722,데드풀,2,2
4723,데몬,2,2
4724,데뷔,613,661
4725,데뷔10주년,2,2
4726,데뷔곡,33,41
4727,데뷔까지,2,2
4728,데뷔앨범,10,13
4729,데뷔일,2,2
4730,데뷔하,2,2
4731,데뷔한,8,8
4732,데뷔해,10,10
4733,데뷔했,2,2
4734,데뷔했으,7,7
4735,데이,3,3
4736,데이비드,4,4
4737,데이식스,12,12
4738,데이터,6,7
4739,데이터베이스,3,3
4740,데이트,2,2
4741,데이팅,2,2
4742,데일리,9,9
4743,데일리안,2,2
4744,데일리차트,5,5
4745,데자부,3,3
4746,데틱닷컴,2,2
4747,데프콘,3,3
4748,델루나,5,5
4749,도경수,10,10
4750,도경완,4,4
4751,도깨비,9,10
4752,도는,14,14
4753,도둑,4,4
4754,도로,4,4
4755,도메인,2,2
4756,도미노피자,2,2
4757,도시,128,136
4758,도시별,2,2
4759,도시에서,3,3
4760,도영,7,13
4761,도와준,2,2
4762,도요스,2,2
4763,도움,2,2
4764,도장tv,2,2
4765,도전,18,18
4766,도전했,2,2
4767,도중,4,4
4768,도쿄,48,51
4769,도쿄돔,25,26
4770,독거노인,2,2
4771,독려,4,4
4772,독려하,3,3
4773,독립,4,4
4774,독보적,5,5
4775,독보적인,2,2
4776,독일,2,2
4777,독자,3,3
4778,독자적,2,2
4779,독점,8,8
4780,독특한,2,2
4781,돈을,2,2
4782,돌며,2,2
4783,돌보,2,2
4784,돌아,2,2
4785,돌아보,2,2
4786,돌아온,6,6
4787,돌아와,2,2
4788,돌아와요,3,3
4789,돌아왔,6,6
4790,돌입,2,2
4791,돌체앤가바나,7,7
4792,돌파,98,99
4793,돌파하,5,5
4794,돌파한,5,5
4795,돌파해,34,34
4796,돌파했,10,10
4797,돌파했다,14,14
4798,돌파했으,8,8
4799,돔에,2,2
4800,돔투어,3,3
4801,돕기,2,2
4802,돕는,5,5
4803,동계올림픽,2,2
4804,동기,5,6
4805,동남아,37,40
4806,동남아시아,12,12
4807,동네,3,3
4808,동력,2,2
4809,동료,8,8
4810,동률,2,2
4811,동명,6,6
4812,동방신기,38,40
4813,동생,3,3
4814,동시,95,98
4815,동시간대,3,3
4816,동시접속자,2,2
4817,동아대,2,2
4818,동아오츠카,4,4
4819,동아제약,4,4
4820,동안,17,17
4821,동영상,2,2
4822,동원,55,55
4823,동원f,2,2
4824,동원력,7,7
4825,동원참치,3,3
4826,동원해,4,4
4827,동원했,2,2
4828,동원했다,2,2
4829,동원했으,7,7
4830,동일,3,3
4831,동일본대지진,2,2
4832,동일한,2,2
4833,동참,2,2
4834,동창회,3,3
4835,동해,5,7
4836,동행,3,3
4837,동화,4,4
4838,됐고,12,12
4839,됐으,2,2
4840,되고,3,3
4841,되길,2,2
4842,되며,10,10
4843,되면,2,2
4844,되어,14,14
4845,되었,49,49
4846,되었다,3,3
4847,되었으,6,6
4848,되지,6,6
4849,된다,2,2
4850,두고,11,11
4851,두산,2,2
4852,둘러싸,2,2
4853,둘러싼,3,3
4854,둘째,2,2
4855,둥지,3,3
4856,뒤늦게,2,2
4857,뒤를,2,2
4858,뒤에,4,4
4859,뒤집어,3,3
4860,뒤흔들었,2,2
4861,뒷받침,3,3
4862,듀엣,9,9
4863,듀엣가요제,3,3
4864,듀오,18,18
4865,드라마,229,287
4866,드러내,2,2
4867,드러냈,8,8
4868,드레스,2,2
4869,드림,9,10
4870,드림콘서트,2,2
4871,드립니,3,3
4872,드문,2,2
4873,들고,3,3
4874,들과,3,3
4875,들며,3,3
4876,들이,3,3
4877,듯한,2,2
4878,등과,43,43
4879,등극,6,6
4880,등급,4,4
4881,등록,7,7
4882,등에,41,41
4883,등으,16,16
4884,등을,54,54
4885,등의,8,8
4886,등이,16,16
4887,등장,10,10
4888,등장하자,2,2
4889,등장한,3,3
4890,등장해,2,2
4891,등재,9,9
4892,등재돼,2,2
4893,등재되,2,2
4894,등재되었,3,3
4895,등지,4,4
4896,디너쇼,3,3
4897,디노,2,2
4898,디렉터,2,2
4899,디시인사이드,2,2
4900,디시트렌드,2,2
4901,디어,3,3
4902,디에잇,8,8
4903,디오,6,6
4904,디올,7,9
4905,디자이너,3,3
4906,디자인,6,6
4907,디즈니,11,12
4908,디지털,64,65
4909,디지털차트,30,31
4910,디틱,8,8
4911,딘딘,2,2
4912,딛고,3,3
4913,딩고,2,2
4914,따뜻한,4,4
4915,따라,14,14
4916,따른,3,3
4917,딸과,2,2
4918,때는,2,2
4919,때마,3,3
4920,때부터,2,2
4921,떠나,2,2
4922,떠나요,2,2
4923,떨어뜨렸,3,3
4924,떴다,3,3
4925,떼창,36,37
4926,떼창하,3,3
4927,또식당,2,2
4928,또한,3,3
4929,뛰어,2,2
4930,뛰어난,2,2
4931,뜨거운,25,26
4932,뜨거웠,7,7
4933,뜨거웠다,3,3
4934,뜨겁,2,2
4935,뜨겁게,9,9
4936,뜻을,2,2
4937,라네즈,4,4
4938,라는,59,59
4939,라데팡스,2,2
4940,라디오,26,30
4941,라디오스타,17,17
4942,라로슈포제,5,5
4943,라리사,2,2
4944,라면,3,3
4945,라스트,9,10
4946,라온,3,3
4947,라이관린,2,4
4948,라이벌,2,2
4949,라이브,70,74
4950,라이브네이션,3,3
4951,라이브홀,2,2
4952,라이언,2,2
4953,라이온즈,2,2
4954,라이즈,30,30
4955,라이징,6,6
4956,라이트스틱,2,2
4957,라이프,2,2
4958,라이프스타일,11,11
4959,라인,6,6
4960,라인업,40,41
4961,라차망갈라,2,2
4962,라차망칼라,2,2
4963,라코스테,2,2
4964,라틴아메리카,9,9
4965,래퍼,13,13
4966,랜드마크,3,3
4967,랭킹,15,16
4968,러볼리,4,4
4969,러브,10,10
4970,러브119,2,2
4971,러브레터,3,3
4972,러브콜,7,8
4973,러시아,24,25
4974,러시아어,5,5
4975,럭셔리,10,10
4976,런닝맨,11,12
4977,런던,9,9
4978,런쥔,2,2
4979,레드,6,6
4980,레드벨벳,46,48
4981,레드불,2,2
4982,레드카펫,5,5
4983,레모네이드,7,7
4984,레베럽,5,6
4985,레벨럽,2,2
4986,레벨업,4,4
4987,레이,9,9
4988,레이더,3,3
4989,레이블,15,16
4990,레이트,2,2
4991,레인보우,3,3
4992,레전더리,3,3
4993,레전드,13,13
